,url,step_1,step_2
2706,https://www.allrecipes.com/thmb/5kCSogGopV7xMAzpJOKb402FykE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2614851-f67007c8e5ae4333934081fef2ae046a.jpg,Preheat oven to 325 degrees F (165 degrees C).,"In a large bowl, combine the rice, mushroom soup, chicken broth, mushrooms, green bell pepper, basil, onion, oregano, garlic, ground black pepper and 1/4 cup cheese. Stir until all ingredients are well mixed."
2707,https://www.allrecipes.com/thmb/8sa_KTYKNbl7tyfLJo_-ioNeO_E=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/780373-7f759f6f49774f91bf3db96db537293e.jpg,Preheat oven to 350 degrees F (175 degrees C).,"In a large heavy saucepan over medium heat, melt the butter and brown the bacon and beef short ribs, stirring constantly for about 10 minutes."
2708,https://www.allrecipes.com/thmb/fMrSunOId5oHUvQ9AcQszln8zg0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8171748-63c4fba609264ff98aed04eb6ffb5df7.jpg,"Whisk together eggs, cheese, parsley, 1 teaspoon salt, and pepper in a medium bowl until combined. Cover the bowl and place in the refrigerator while you prepare rice.","Pour water and remaining 1 teaspoon salt into a large saucepan; bring to a boil. Stir in rice and reduce heat to low. Cook rice, stirring frequently, until water is almost completely absorbed. Remove from heat and slowly pour in egg mixture, stirring rapidly to prevent egg from scrambling. Allow rice mixture to cool at room temperature for 1 hour."
2709,https://www.allrecipes.com/thmb/3nrd6G_IFF0iaikV-Cgc76fCqqE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/7272898-creamy-chicken-tortellini-soup-Liz-D-4x3-1-239886d781814994822153022680f5e0.jpg,"Bring a saucepan of water to a boil. Cook chicken in boiling water until no longer pink in the center, 7 to 10 minutes; drain.","Bring chicken broth to a boil in a soup pot; add cheese tortellini, reduce heat to medium-low, and cook until tortellini are cooked through and firm to the bite, about 8 minutes. Stir chicken, cream of chicken soup, half-and-half, spinach, thyme, and black pepper with the tortellini; bring to a simmer and continue cooking until hot, 7 to 10 minutes. Serve hot."
2710,https://www.allrecipes.com/thmb/ahzaVAmqSTQkmnmcy14KhHl_IUo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1020311-18942ec2d9bf46e593fa76b928bb4a54.jpg,"In a large shallow dish, combine 1 cup white wine, Worcestershire sauce and Dijon mustard. Add flank, and turn to coat evenly. Refrigerate for 3 to 4 hours. After meat has marinated, slice thinly across the grain, and return to marinade.",Bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes or until al dente; drain.
2711,https://www.allrecipes.com/thmb/qQX-Dx19Din8LFFr_C8Z_LTbEiw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1072845-0d278f1338474f6595129bd588d7e997.jpg,"Bring a large pot of lightly salted water to a boil. Cook bow tie pasta at a boil, stirring occasionally, until cooked through yet firm to the bite, about 12 minutes; drain and return pasta to the pot.","Melt butter in a small saucepan over low heat; add cream and garlic cloves. Simmer until heated through, 2 to 3 minutes. Remove and discard garlic cloves. Stir cream sauce into bow tie pasta; season with black pepper. Add Parmesan cheese; toss until cheese melts."
2712,https://www.allrecipes.com/thmb/gIoyT_aIzXwMFt6ovFlM1wPxcUQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/136043-9640f6fb3b204aaab436cb56a7e1c9f6.jpg,"Place the bouillon cubes in a medium pot filled with water, and bring to a boil. Place orzo in the pot when bouillon has dissolved, and cook 8 minutes, until al dente. Drain.","Transfer orzo to a large bowl, and toss with roasted red peppers, kalamata olives, artichoke hearts, and Parmesan."
2713,https://www.allrecipes.com/thmb/3_mhYblORllzUPUP8z26UMI_Ckw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/834785-c2eb891fd92b4812b8239a12afc6d873.jpg,"Bring a large pot of lightly salted water to a boil. Place penne pasta in the pot, cook for 8 to 10 minutes, until al dente, and drain.","Place chicken, bacon, and garlic in a large skillet over medium heat, and cook 10 minutes, until bacon is evenly brown and chicken juices run clear. Drain grease."
2714,https://www.allrecipes.com/thmb/bcxTlmOUEOidjod_c6_OZiY1_mk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3480260-daff2003fb2841e7848843a6af7913a7.jpg,"Combine chicken, 1/4 cup olive oil, 1/2 juiced lemon, chopped fresh rosemary, and garlic in a bowl; marinate chicken in refrigerator, at least 30 minutes.","Melt butter in a saucepan over medium heat. Stir garlic pepper, thyme, and dried rosemary into melted butter and cook for 1 minute."
2715,https://www.allrecipes.com/thmb/viijYUcXTtumifpKYxXn4N4lMEA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/6867167-unbelievable-spinach-calzones-ericatx-4x3-1-f25ff325c71242c3a3e00b0d79668ece.jpg,Preheat the oven to 400 degrees F (200 degrees C).,"In a large bowl, mix together the ricotta cheese, eggs, Italian seasoning, mozzarella cheese, Parmesan cheese and spinach. Set aside."
2716,https://www.allrecipes.com/thmb/8PtjAxzjkSzL2GFWqnJYZz3aGkI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/9440277-95771314f24046e49d0051ec843eb8fc.jpg,"Clean and chop lettuce, set aside.","Crush 5 or 6 of the croutons in a deep mixing bowl. Add the garlic, mustard, lemon juice and Worcestershire sauce. Blend thoroughly in a mixer and slowly add olive oil until creamy."
2717,https://www.allrecipes.com/thmb/1kr7HxXryOS-eGYTTRM05FoVlv8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/19597-c165703614dc4c149e6b0975174d2d81.jpg,Preheat the oven to 350 degrees F (175 degrees C).,"Slice baguette into 1/2-inch thick diagonal slices. Arrange slices in a single layer on a baking sheet. Brush both sides of each slice with olive oil. Place tomato slices and a sprinkling of basil and oregano on bread slices. Sprinkle tomatoes, basil, and oregano with garlic powder and white pepper. Cover tomato slices with mozzarella and provolone. Place more basil, oregano, and tomato slices on top of the cheese."
2718,,"In a large skillet, brown chops over medium-high heat. Transfer to slow cooker.","In the same pan, cook onion in oil over medium heat until browned. Stir in mushrooms and bell pepper, and cook until these vegetables are soft. Mix in pasta sauce, diced tomatoes, and white wine. Season with Italian seasoning, basil, and garlic. Pour over pork chops in slow cooker."
2719,,"In a large bowl, cream butter and sugar. Blend in eggs and anise extract. Sift together the flour, baking powder, and salt; stir into the egg mixture. Finally, stir in the candied fruit. Refrigerate dough for 1 hour.",Preheat oven to 325 degrees F (165 degrees C). Divide dough into 4 equal portions. Roll each portion into a log about 12 inches long. Place 2 logs per cookie sheet. Press down slightly and bake in the preheated oven for 25 to 30 minutes.
2720,https://www.allrecipes.com/thmb/_rKJxlBS6OwbPtTiV-3lyrfCigE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/7419148-36087141f226498daaa1a92df3739287.jpg,"Heat the oil in a large pot over medium-high heat. Cook the sausage until evenly browned, and break into pieces. Stir in the onions, carrots, celery, garlic, basil, rosemary, red pepper, and sage. Continue cooking 10 minutes, until vegetables are tender. Mix in tomatoes, and cook until heated through. Stir in the broth and beans. Bring to a boil. Reduce heat to low, and simmer 20 minutes.","Stir pasta into soup, and continue cooking 10 minutes, or until pasta is al dente."
2721,https://www.allrecipes.com/thmb/J9rOixMuALMVK2Ez2L9lZhdj3cw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1008090-87fd334bc0864af08446b38ce6fdbcb0.jpg,"Fill a large pot with lightly salted water and bring to a rolling boil over high heat. Once the water is boiling, stir in the linguine, and return to a boil. Cook the pasta uncovered, stirring occasionally, until the pasta has cooked through, but is still firm to the bite, about 11 minutes. Drain well in a colander set in the sink.","Heat a large skillet covered with about 1/4-inch of olive oil over low heat. Add garlic, 1 teaspoon Italian seasoning, and anchovies; cook and stir until the anchovies melt into the oil, 7 to 10 minutes. Stir in the crushed tomatoes; increase the heat to medium, and bring to a simmer. Stir in the clams. Once they begin to open, arrange the shrimp in a single layer and allow to simmer. Flip the shrimp when they become pink on one side, about 2 minutes, then drop in the scallops and squid. Continue cooking until the shrimp are bright pink on the outside and the meat is no longer transparent in the center, about 2 more minutes. Season with salt, pepper, and remaining 1 teaspoon Italian seasoning."
2722,,"Place flour on a marble or wooden work surface. Make a well in the center and crack in the eggs; add the salt. Gently beat eggs with a fork, incorporating the surrounding flour, until batter is runny. Bring remaining flour into the batter using a bench scraper until dough forms a ball. Mix in water, 1 tablespoon at a time, if dough feels too stiff.","Knead dough with your hands by flattening the ball, stretching it and folding the top towards the center. Turn 45 degrees and repeat until dough is soft and smooth, about 10 minutes."
2723,https://www.allrecipes.com/thmb/Ml0_647h64cvQHyK8I5IWdec3jE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1089613-ac89eb439c334a3fbebbb4ae5c912d44.jpg,"Preheat broiler to 500 degrees. Coat a broiling pan with nonstick cooking spray. Brush both sides of fillets with lemon juice, and then sprinkle with salt and pepper. Place fillets flat side up on prepared pan.","In a small bowl, mix Parmesan cheese, butter, and mayonnaise."
2724,https://www.allrecipes.com/thmb/J2T5oksJ9kBWetorvKdKBHG0mcY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/439095-62a28f2a49a04da29353fb2a0784e80a.jpg,"Bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes, or until al dente; drain.","Heat olive oil a medium saucepan over medium heat, and cook shallots and garlic until transparent. Stir in mushrooms, and cook until tender. Mix in heavy cream and sage. Cook and stir until thickened."
2725,https://www.allrecipes.com/thmb/FwOOO6OLAgN6esIAoeabFCIMKWg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1992301-a6d9ff2eb15e4cb8953f4b9eb41a4603.jpg,"Heat butter in a saucepan over low heat; gradually stir flour into melted butter until smooth and bubbly, 2 to 4 minutes. Add salt; stir to combine. Remove from heat; gradually stir in milk until smooth.",Return white sauce to stovetop; bring to a boil. Reduce heat and simmer over low heat.
2726,,"Heat vinegar in a small skillet over medium-low heat. Simmer until reduced by about half, 8 to 10 minutes. Remove from heat and allow to cool to room temperature.",Prepare a grill for high heat. Place bread slices on a foil-lined baking sheet and drizzle with olive oil.
2727,https://www.allrecipes.com/thmb/Sii6ruNcUFjtaqzb1Uaa9vHQ2jU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/433360-0c311ba0f57a404883f3ce9d82bedb62.jpg,Preheat oven to 350 degrees F (175 degrees C). Lightly grease a 9x5 inch loaf pan.,"In a small sauce pan, cover the unpeeled garlic cloves with water. Bring to a boil and cook garlic cloves for 15 minutes; drain, cool, mash and set aside."
2728,,"Combine egg yolks and sugar in the top of a double boiler, over boiling water. Reduce heat to low, and cook for about 10 minutes, stirring constantly. Remove from heat and whip yolks until thick and lemon colored.","Add mascarpone to whipped yolks. Beat until combined. In a separate bowl, whip cream to stiff peaks. Gently fold into yolk mixture and set aside."
2729,https://www.allrecipes.com/thmb/JcYjZoteoj-ffpxKtiU5agVL9oA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5685804-45c32aff0b564400a65364dbada7539f.jpg,"Pour warm water into a small bowl. Dissolve honey and yeast in water. Let stand until creamy, about 10 minutes.","In a large bowl, combine the all-purpose flour, whole wheat flour, corn flour, salt, black pepper, oregano, basil and rosemary. Add the yeast mixture, tomato sauce and olive oil; stir well to combine."
2730,https://www.allrecipes.com/thmb/aKnomoYDy4on9vtz6iO37Z5lwn8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3468455-e4442109a789470db98f5b096272ec26.jpg,"Soak cannellini beans in a large bowl of cold water for at least 4 hours, up to overnight. Drain.","Pat lamb shanks dry; season with ground black pepper and dust with flour. Heat oil in pressure cooker over medium-high heat. Cook lamb shanks one at a time, turning to brown on all sides, about 10 minutes per shank. Transfer to a plate and set aside."
2731,https://www.allrecipes.com/thmb/BM2VN8CNEfnmDPzvJU3cEL9b2rI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3252700-3ad94f7a52e3423aae49722bd46f7827.jpg,"In a large skillet, heat oil. Add 1/2 of the garlic. Season flour with poultry seasoning. Dredge chicken parts in flour, then brown in the skillet for 4 or 5 minutes. Add the sausage, and saute for a few minutes. Add the onion, carrots, mushrooms, rosemary and the remaining garlic. Stir all together.","Add the wine and tomatoes; stir. Cover and let simmer over low heat for 25 minutes. Season with salt and pepper to taste and let simmer for another 10 minutes. Let cool covered for 10 minutes, then serve."
2732,,Preheat an oven to 425 degrees F (220 degrees C).,"Brush the tilapia fillets with oil on both sides, season with Creole seasoning to taste, then place into a 9x13-inch baking dish."
2733,https://www.allrecipes.com/thmb/ndPxzr4_MbtZgCTkNfA_lZXDNvQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8578049-zuppa-toscana-Erica-Diaz-4x3-1-30df86ba3a664b6d9cc6611d02a30271.jpg,Preheat the oven to 300 degrees F (150 degrees C).,"Arrange sausage links onto a baking sheet; bake in the preheated oven for 25 minutes, or until cooked through. Cut in half lengthwise, then cut at an angle into 1/2-inch slices."
2734,https://www.allrecipes.com/thmb/BrdLJMOBsmJtrk1zGz_PXO0U85o=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2335098-almost-tuscan-sausage-and-kale-soup-hh8-4x3-1-e85c083b408a48d2a1a38456a748964b.jpg,"Heat oil in a large stockpot over medium heat until the oil shimmers; cook and stir onion, garlic, red pepper flakes, and black pepper until onion is translucent, 10 to 15 minutes.","Mix sausage, basil, and paprika together in a bowl."
2735,https://www.allrecipes.com/thmb/Y7slafVs_-VUBsl4X_bo4PQvXV0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1333121-20939bf13b2c4b89b594ea8840a0d7f9.jpg,"Melt butter in a large skillet over medium heat; cook and stir mushrooms and garlic until garlic is fragrant, about 1 minute. Add spinach to mushroom mixture and cook until spinach is wilted, 2 to 3 minutes.","Stir eggs into mushroom-spinach mixture; season with salt and pepper. Cook, without stirring, until eggs start to firm; flip. Sprinkle cream cheese over egg mixture and cook until cream cheese starts to soften, about 5 minutes."
